hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 0.27900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.28900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.29900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.30900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.31900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.32900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.33900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.34900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.35900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.36000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
